ID_Orden,ID_Equipo,Fecha,Tipo_Mantenimiento,Costo_Mantenimiento,Duracion_Horas,Ubicacion,Frecuencia de mantenimiento correctivo
426,4,2022-03-09,Correctivo,1843,1,Ubicacion_B,78
427,4,2022-03-22,Correctivo,2413,24,Ubicacion_B,78
428,4,2022-04-03,Correctivo,3665,24,Ubicacion_B,78
429,4,2022-05-14,Correctivo,655,23,Ubicacion_B,78
430,4,2022-05-22,Correctivo,1497,1,Ubicacion_B,78
431,4,2022-05-31,Correctivo,3323,9,Ubicacion_B,78
432,4,2022-06-21,Correctivo,556,8,Ubicacion_B,78
433,4,2022-06-23,Correctivo,1714,21,Ubicacion_B,78
434,4,2022-07-05,Correctivo,3855,24,Ubicacion_B,78
435,4,2022-08-28,Correctivo,3653,23,Ubicacion_B,78
436,4,2022-09-12,Correctivo,2194,9,Ubicacion_B,78
437,4,2022-09-16,Correctivo,2869,5,Ubicacion_B,78
438,4,2022-10-14,Correctivo,4573,15,Ubicacion_B,78
439,4,2022-11-04,Correctivo,1694,9,Ubicacion_B,78
440,4,2022-11-18,Correctivo,1404,18,Ubicacion_B,78
441,4,2022-12-31,Correctivo,3931,10,Ubicacion_B,78
442,4,2023-01-03,Correctivo,2595,19,Ubicacion_B,78
443,4,2023-01-10,Correctivo,4800,1,Ubicacion_B,78
444,4,2023-03-01,Correctivo,3704,2,Ubicacion_B,78
445,4,2023-03-07,Correctivo,2613,8,Ubicacion_B,78
446,4,2023-04-01,Correctivo,3452,18,Ubicacion_B,78
447,4,2023-05-28,Correctivo,2290,24,Ubicacion_B,78
448,4,2023-08-07,Correctivo,514,18,Ubicacion_B,78
449,4,2023-09-13,Correctivo,4792,12,Ubicacion_B,78
450,4,2023-10-23,Correctivo,1252,14,Ubicacion_B,78
451,4,2023-11-20,Correctivo,3342,20,Ubicacion_B,78
452,4,2023-12-16,Correctivo,1734,11,Ubicacion_B,78
453,4,2024-01-04,Correctivo,4252,16,Ubicacion_B,78
454,4,2024-01-16,Correctivo,4817,19,Ubicacion_B,78
455,4,2024-02-06,Correctivo,3133,18,Ubicacion_B,78
456,4,2024-03-07,Correctivo,4549,14,Ubicacion_B,78
457,4,2024-03-12,Correctivo,4054,2,Ubicacion_B,78
458,4,2024-03-17,Correctivo,2228,17,Ubicacion_B,78
459,4,2024-03-26,Correctivo,1363,5,Ubicacion_B,78
460,4,2024-04-06,Correctivo,3703,23,Ubicacion_B,78
461,4,2024-04-16,Correctivo,4128,11,Ubicacion_B,78
462,4,2024-04-23,Correctivo,966,19,Ubicacion_B,78
463,4,2024-05-18,Correctivo,4389,8,Ubicacion_B,78
464,4,2024-06-01,Correctivo,1267,1,Ubicacion_B,78
465,4,2024-06-06,Correctivo,4283,24,Ubicacion_B,78
466,4,2024-07-30,Correctivo,2368,8,Ubicacion_B,78
467,4,2024-08-20,Correctivo,2072,6,Ubicacion_B,78
468,4,2024-08-28,Correctivo,2226,10,Ubicacion_B,78
469,4,2024-08-30,Correctivo,4191,23,Ubicacion_B,78
470,4,2024-09-05,Correctivo,4903,4,Ubicacion_B,78
471,4,2024-09-08,Correctivo,3912,17,Ubicacion_B,78
472,4,2024-10-06,Correctivo,3492,19,Ubicacion_B,78
473,4,2024-10-12,Correctivo,3567,10,Ubicacion_B,78
474,4,2024-10-16,Correctivo,2789,17,Ubicacion_B,78
475,4,2024-11-02,Correctivo,1296,8,Ubicacion_B,78
476,4,2024-11-12,Correctivo,4101,6,Ubicacion_B,78
477,4,2024-11-17,Correctivo,4128,16,Ubicacion_B,78
478,4,2024-11-29,Correctivo,1526,4,Ubicacion_B,78
479,4,2024-12-10,Correctivo,3538,12,Ubicacion_B,78
480,4,2021-01-25,Preventivo,337,2,Ubicacion_B,78
481,4,2021-02-23,Preventivo,828,2,Ubicacion_B,78
482,4,2021-03-24,Preventivo,855,1,Ubicacion_B,78
483,4,2021-04-19,Preventivo,496,2,Ubicacion_B,78
484,4,2021-05-17,Preventivo,445,2,Ubicacion_B,78
485,4,2021-06-13,Preventivo,647,2,Ubicacion_B,78
486,4,2021-07-07,Preventivo,246,1,Ubicacion_B,78
487,4,2021-07-30,Preventivo,768,1,Ubicacion_B,78
488,4,2021-08-20,Preventivo,707,1,Ubicacion_B,78
489,4,2021-09-16,Preventivo,151,1,Ubicacion_B,78
490,4,2021-10-14,Preventivo,396,2,Ubicacion_B,78
491,4,2021-11-12,Preventivo,286,2,Ubicacion_B,78
492,4,2021-12-05,Preventivo,268,1,Ubicacion_B,78
493,4,2021-12-31,Preventivo,843,2,Ubicacion_B,78
494,4,2022-01-23,Preventivo,292,1,Ubicacion_B,78
495,4,2022-02-20,Preventivo,987,2,Ubicacion_B,78
496,4,2022-03-22,Preventivo,216,2,Ubicacion_B,78
497,4,2022-04-15,Preventivo,846,2,Ubicacion_B,78
498,4,2022-05-12,Preventivo,783,1,Ubicacion_B,78
499,4,2022-06-02,Preventivo,932,2,Ubicacion_B,78
500,4,2022-06-30,Preventivo,520,1,Ubicacion_B,78
501,4,2022-07-24,Preventivo,575,1,Ubicacion_B,78
502,4,2022-08-18,Preventivo,487,2,Ubicacion_B,78
503,4,2022-09-09,Preventivo,141,2,Ubicacion_B,78
504,4,2022-10-09,Preventivo,279,1,Ubicacion_B,78
505,4,2022-11-03,Preventivo,895,1,Ubicacion_B,78
506,4,2022-11-28,Preventivo,427,2,Ubicacion_B,78
507,4,2022-12-22,Preventivo,651,2,Ubicacion_B,78
508,4,2023-01-14,Preventivo,205,1,Ubicacion_B,78
509,4,2023-02-09,Preventivo,652,2,Ubicacion_B,78
510,4,2023-03-05,Preventivo,554,2,Ubicacion_B,78
511,4,2023-04-02,Preventivo,523,2,Ubicacion_B,78
512,4,2023-04-23,Preventivo,964,1,Ubicacion_B,78
513,4,2023-05-15,Preventivo,600,2,Ubicacion_B,78
514,4,2023-06-15,Preventivo,914,1,Ubicacion_B,78
515,4,2023-07-12,Preventivo,757,1,Ubicacion_B,78
516,4,2023-08-12,Preventivo,242,1,Ubicacion_B,78
517,4,2023-09-04,Preventivo,156,1,Ubicacion_B,78
518,4,2023-10-05,Preventivo,327,1,Ubicacion_B,78
519,4,2023-11-01,Preventivo,260,1,Ubicacion_B,78
520,4,2023-12-01,Preventivo,582,2,Ubicacion_B,78
521,4,2023-12-29,Preventivo,157,2,Ubicacion_B,78
522,4,2024-01-21,Preventivo,721,1,Ubicacion_B,78
523,4,2024-02-20,Preventivo,770,2,Ubicacion_B,78
524,4,2024-03-22,Preventivo,921,1,Ubicacion_B,78
525,4,2024-04-17,Preventivo,981,2,Ubicacion_B,78
526,4,2024-05-16,Preventivo,111,1,Ubicacion_B,78
527,4,2024-06-11,Preventivo,309,2,Ubicacion_B,78
528,4,2024-07-02,Preventivo,745,2,Ubicacion_B,78
529,4,2024-07-30,Preventivo,514,2,Ubicacion_B,78
530,4,2024-08-21,Preventivo,655,2,Ubicacion_B,78
531,4,2024-09-17,Preventivo,233,2,Ubicacion_B,78
532,4,2024-10-08,Preventivo,553,2,Ubicacion_B,78
533,4,2024-11-04,Preventivo,295,1,Ubicacion_B,78
534,4,2024-12-01,Preventivo,519,2,Ubicacion_B,78
535,5,2021-02-07,Correctivo,1382,21,Ubicacion_B,53
536,5,2021-03-01,Correctivo,2759,12,Ubicacion_B,53
537,5,2021-04-14,Correctivo,2361,1,Ubicacion_B,53
538,5,2021-05-02,Correctivo,1066,24,Ubicacion_B,53
539,5,2021-05-14,Correctivo,4981,2,Ubicacion_B,53
540,5,2021-05-25,Correctivo,573,6,Ubicacion_B,53
541,5,2021-05-29,Correctivo,1318,14,Ubicacion_B,53
542,5,2021-07-11,Correctivo,3498,9,Ubicacion_B,53
543,5,2021-07-16,Correctivo,3134,18,Ubicacion_B,53
544,5,2021-08-25,Correctivo,1259,13,Ubicacion_B,53
545,5,2021-09-11,Correctivo,4433,16,Ubicacion_B,53
546,5,2021-11-06,Correctivo,3932,5,Ubicacion_B,53
547,5,2021-11-28,Correctivo,3906,18,Ubicacion_B,53
548,5,2021-12-13,Correctivo,4394,12,Ubicacion_B,53
549,5,2022-01-01,Correctivo,1160,19,Ubicacion_B,53
550,5,2022-02-10,Correctivo,4595,5,Ubicacion_B,53
551,5,2022-02-12,Correctivo,4356,24,Ubicacion_B,53
552,5,2022-02-28,Correctivo,2569,18,Ubicacion_B,53
553,5,2022-03-16,Correctivo,1373,8,Ubicacion_B,53
554,5,2022-03-23,Correctivo,3367,17,Ubicacion_B,53
555,5,2022-03-27,Correctivo,4793,21,Ubicacion_B,53
556,5,2022-05-19,Correctivo,2833,7,Ubicacion_B,53
557,5,2022-05-20,Correctivo,2510,7,Ubicacion_B,53
558,5,2022-06-16,Correctivo,2990,5,Ubicacion_B,53
559,5,2022-06-30,Correctivo,1066,4,Ubicacion_B,53
560,5,2022-07-26,Correctivo,2349,10,Ubicacion_B,53
561,5,2022-10-17,Correctivo,3771,18,Ubicacion_B,53
562,5,2022-10-22,Correctivo,3597,18,Ubicacion_B,53
563,5,2022-12-11,Correctivo,1209,2,Ubicacion_B,53
564,5,2023-03-04,Correctivo,4531,8,Ubicacion_B,53
565,5,2023-03-07,Correctivo,3086,18,Ubicacion_B,53
566,5,2023-05-09,Correctivo,4706,13,Ubicacion_B,53
567,5,2023-06-22,Correctivo,2089,18,Ubicacion_B,53
568,5,2023-07-08,Correctivo,3496,18,Ubicacion_B,53
569,5,2023-07-31,Correctivo,708,17,Ubicacion_B,53
570,5,2023-08-17,Correctivo,3341,10,Ubicacion_B,53
571,5,2023-09-18,Correctivo,3818,20,Ubicacion_B,53
572,5,2023-11-06,Correctivo,3708,6,Ubicacion_B,53
573,5,2023-11-12,Correctivo,3052,22,Ubicacion_B,53
574,5,2023-12-12,Correctivo,1770,13,Ubicacion_B,53
575,5,2023-12-13,Correctivo,1903,8,Ubicacion_B,53
576,5,2023-12-17,Correctivo,4716,23,Ubicacion_B,53
577,5,2024-01-19,Correctivo,840,12,Ubicacion_B,53
578,5,2024-02-26,Correctivo,4407,4,Ubicacion_B,53
579,5,2024-04-04,Correctivo,3936,19,Ubicacion_B,53
580,5,2024-04-16,Correctivo,3171,18,Ubicacion_B,53
581,5,2024-07-27,Correctivo,2846,6,Ubicacion_B,53
582,5,2024-08-17,Correctivo,1205,17,Ubicacion_B,53
583,5,2024-08-22,Correctivo,1729,13,Ubicacion_B,53
584,5,2024-09-09,Correctivo,4782,5,Ubicacion_B,53
585,5,2024-10-11,Correctivo,2995,1,Ubicacion_B,53
586,5,2024-12-04,Correctivo,2299,19,Ubicacion_B,53
587,5,2024-12-18,Correctivo,2553,16,Ubicacion_B,53
588,5,2021-02-02,Preventivo,444,2,Ubicacion_B,53
589,5,2021-03-06,Preventivo,135,2,Ubicacion_B,53
590,5,2021-04-05,Preventivo,429,1,Ubicacion_B,53
591,5,2021-05-05,Preventivo,570,2,Ubicacion_B,53
592,5,2021-05-30,Preventivo,891,2,Ubicacion_B,53
593,5,2021-07-02,Preventivo,774,2,Ubicacion_B,53
594,5,2021-07-30,Preventivo,890,2,Ubicacion_B,53
595,5,2021-08-27,Preventivo,427,2,Ubicacion_B,53
596,5,2021-09-21,Preventivo,711,1,Ubicacion_B,53
597,5,2021-10-25,Preventivo,457,1,Ubicacion_B,53
598,5,2021-11-22,Preventivo,620,2,Ubicacion_B,53
599,5,2021-12-17,Preventivo,557,1,Ubicacion_B,53
600,5,2022-01-16,Preventivo,265,2,Ubicacion_B,53
601,5,2022-02-18,Preventivo,383,2,Ubicacion_B,53
602,5,2022-03-23,Preventivo,593,1,Ubicacion_B,53
603,5,2022-04-18,Preventivo,487,1,Ubicacion_B,53
604,5,2022-05-24,Preventivo,698,2,Ubicacion_B,53
605,5,2022-06-27,Preventivo,967,1,Ubicacion_B,53
606,5,2022-08-02,Preventivo,426,1,Ubicacion_B,53
607,5,2022-09-03,Preventivo,383,2,Ubicacion_B,53
608,5,2022-10-02,Preventivo,970,2,Ubicacion_B,53
609,5,2022-11-05,Preventivo,929,1,Ubicacion_B,53
610,5,2022-12-10,Preventivo,564,2,Ubicacion_B,53
611,5,2023-01-07,Preventivo,724,2,Ubicacion_B,53
612,5,2023-02-01,Preventivo,982,2,Ubicacion_B,53
613,5,2023-03-08,Preventivo,795,2,Ubicacion_B,53
614,5,2023-04-07,Preventivo,842,2,Ubicacion_B,53
615,5,2023-05-06,Preventivo,753,2,Ubicacion_B,53
616,5,2023-06-02,Preventivo,936,1,Ubicacion_B,53
617,5,2023-06-30,Preventivo,551,2,Ubicacion_B,53
618,5,2023-08-03,Preventivo,682,1,Ubicacion_B,53
619,5,2023-08-30,Preventivo,392,1,Ubicacion_B,53
620,5,2023-09-24,Preventivo,263,2,Ubicacion_B,53
621,5,2023-10-25,Preventivo,144,1,Ubicacion_B,53
622,5,2023-11-22,Preventivo,330,1,Ubicacion_B,53
623,5,2023-12-27,Preventivo,614,1,Ubicacion_B,53
624,5,2024-01-29,Preventivo,449,1,Ubicacion_B,53
625,5,2024-02-29,Preventivo,876,1,Ubicacion_B,53
626,5,2024-03-28,Preventivo,732,1,Ubicacion_B,53
627,5,2024-05-01,Preventivo,128,1,Ubicacion_B,53
628,5,2024-05-26,Preventivo,692,2,Ubicacion_B,53
629,5,2024-06-22,Preventivo,596,1,Ubicacion_B,53
630,5,2024-07-21,Preventivo,682,2,Ubicacion_B,53
631,5,2024-08-19,Preventivo,758,2,Ubicacion_B,53
632,5,2024-09-23,Preventivo,282,2,Ubicacion_B,53
633,5,2024-10-21,Preventivo,380,1,Ubicacion_B,53
634,5,2024-11-20,Preventivo,168,1,Ubicacion_B,53
635,5,2024-12-26,Preventivo,176,2,Ubicacion_B,53
636,6,2021-01-12,Correctivo,3456,24,Ubicacion_C,72
637,6,2021-01-24,Correctivo,1916,8,Ubicacion_C,72
638,6,2021-01-26,Correctivo,903,18,Ubicacion_C,72
639,6,2021-02-14,Correctivo,4885,1,Ubicacion_C,72
640,6,2021-02-17,Correctivo,3148,7,Ubicacion_C,72
641,6,2021-04-08,Correctivo,1057,4,Ubicacion_C,72
642,6,2021-08-07,Correctivo,4348,11,Ubicacion_C,72
643,6,2021-08-14,Correctivo,3281,6,Ubicacion_C,72
644,6,2021-09-04,Correctivo,2936,9,Ubicacion_C,72
645,6,2021-10-06,Correctivo,1151,18,Ubicacion_C,72
646,6,2021-11-09,Correctivo,3858,19,Ubicacion_C,72
647,6,2021-12-16,Correctivo,3420,13,Ubicacion_C,72
648,6,2021-12-25,Correctivo,1954,18,Ubicacion_C,72
649,6,2022-01-25,Correctivo,4938,5,Ubicacion_C,72
650,6,2022-02-02,Correctivo,2616,17,Ubicacion_C,72
651,6,2022-02-14,Correctivo,2991,15,Ubicacion_C,72
652,6,2022-03-27,Correctivo,4510,8,Ubicacion_C,72
653,6,2022-04-12,Correctivo,2438,9,Ubicacion_C,72
654,6,2022-05-18,Correctivo,2156,12,Ubicacion_C,72
655,6,2022-05-25,Correctivo,4877,22,Ubicacion_C,72
656,6,2022-05-26,Correctivo,2824,19,Ubicacion_C,72
657,6,2022-06-05,Correctivo,525,15,Ubicacion_C,72
658,6,2022-06-08,Correctivo,863,6,Ubicacion_C,72
659,6,2022-06-10,Correctivo,541,3,Ubicacion_C,72
660,6,2022-06-11,Correctivo,2087,3,Ubicacion_C,72
661,6,2022-07-08,Correctivo,1018,23,Ubicacion_C,72
662,6,2022-07-16,Correctivo,4843,22,Ubicacion_C,72
663,6,2022-07-28,Correctivo,1820,14,Ubicacion_C,72
664,6,2022-08-11,Correctivo,4477,8,Ubicacion_C,72
665,6,2022-09-17,Correctivo,3219,4,Ubicacion_C,72
666,6,2022-09-19,Correctivo,4539,12,Ubicacion_C,72
667,6,2022-09-27,Correctivo,4494,3,Ubicacion_C,72
668,6,2022-10-08,Correctivo,2193,14,Ubicacion_C,72
669,6,2022-10-14,Correctivo,4605,12,Ubicacion_C,72
670,6,2022-11-21,Correctivo,4967,4,Ubicacion_C,72
671,6,2023-01-21,Correctivo,2584,23,Ubicacion_C,72
672,6,2023-01-29,Correctivo,4271,13,Ubicacion_C,72
673,6,2023-02-07,Correctivo,2345,24,Ubicacion_C,72
674,6,2023-02-28,Correctivo,3296,18,Ubicacion_C,72
675,6,2023-03-17,Correctivo,4060,5,Ubicacion_C,72
676,6,2023-04-10,Correctivo,2436,14,Ubicacion_C,72
677,6,2023-06-04,Correctivo,2532,12,Ubicacion_C,72
678,6,2023-06-13,Correctivo,1763,15,Ubicacion_C,72
679,6,2023-06-26,Correctivo,2399,2,Ubicacion_C,72
680,6,2023-06-29,Correctivo,2573,24,Ubicacion_C,72
681,6,2023-07-01,Correctivo,2060,24,Ubicacion_C,72
682,6,2023-07-18,Correctivo,4514,21,Ubicacion_C,72
683,6,2023-09-08,Correctivo,4231,9,Ubicacion_C,72
684,6,2023-09-14,Correctivo,3509,13,Ubicacion_C,72
685,6,2023-10-14,Correctivo,777,22,Ubicacion_C,72
686,6,2023-10-22,Correctivo,1494,10,Ubicacion_C,72
687,6,2023-11-07,Correctivo,2414,21,Ubicacion_C,72
688,6,2023-12-13,Correctivo,3190,8,Ubicacion_C,72
689,6,2023-12-19,Correctivo,1392,16,Ubicacion_C,72
690,6,2023-12-23,Correctivo,869,6,Ubicacion_C,72
691,6,2023-12-27,Correctivo,1845,8,Ubicacion_C,72
692,6,2024-01-20,Correctivo,2819,5,Ubicacion_C,72
693,6,2024-01-24,Correctivo,4912,15,Ubicacion_C,72
694,6,2024-02-17,Correctivo,4047,22,Ubicacion_C,72
695,6,2024-02-24,Correctivo,4963,16,Ubicacion_C,72
696,6,2024-02-28,Correctivo,4341,8,Ubicacion_C,72
697,6,2024-03-29,Correctivo,4083,14,Ubicacion_C,72
698,6,2024-04-15,Correctivo,1003,20,Ubicacion_C,72
699,6,2024-05-23,Correctivo,4533,17,Ubicacion_C,72
700,6,2024-06-27,Correctivo,1360,13,Ubicacion_C,72
701,6,2024-07-04,Correctivo,2888,10,Ubicacion_C,72
702,6,2024-07-06,Correctivo,3895,20,Ubicacion_C,72
703,6,2024-07-26,Correctivo,2215,13,Ubicacion_C,72
704,6,2024-08-23,Correctivo,3036,4,Ubicacion_C,72
705,6,2024-09-03,Correctivo,1108,24,Ubicacion_C,72
706,6,2024-10-28,Correctivo,1820,2,Ubicacion_C,72
707,6,2024-12-25,Correctivo,2720,5,Ubicacion_C,72
708,6,2021-01-26,Preventivo,419,2,Ubicacion_C,72
709,6,2021-02-20,Preventivo,306,1,Ubicacion_C,72
710,6,2021-03-23,Preventivo,185,1,Ubicacion_C,72
711,6,2021-04-19,Preventivo,315,2,Ubicacion_C,72
712,6,2021-05-15,Preventivo,130,2,Ubicacion_C,72
713,6,2021-06-16,Preventivo,587,2,Ubicacion_C,72
714,6,2021-07-14,Preventivo,307,2,Ubicacion_C,72
715,6,2021-08-15,Preventivo,249,1,Ubicacion_C,72
716,6,2021-09-19,Preventivo,222,1,Ubicacion_C,72
717,6,2021-10-23,Preventivo,259,2,Ubicacion_C,72
718,6,2021-11-24,Preventivo,283,1,Ubicacion_C,72
719,6,2021-12-24,Preventivo,161,2,Ubicacion_C,72
720,6,2022-01-18,Preventivo,723,1,Ubicacion_C,72
721,6,2022-02-14,Preventivo,370,1,Ubicacion_C,72
722,6,2022-03-14,Preventivo,841,2,Ubicacion_C,72
723,6,2022-04-16,Preventivo,238,2,Ubicacion_C,72
724,6,2022-05-16,Preventivo,480,1,Ubicacion_C,72
725,6,2022-06-15,Preventivo,698,1,Ubicacion_C,72
726,6,2022-07-15,Preventivo,357,1,Ubicacion_C,72
727,6,2022-08-14,Preventivo,409,1,Ubicacion_C,72
728,6,2022-09-11,Preventivo,155,2,Ubicacion_C,72
729,6,2022-10-11,Preventivo,532,1,Ubicacion_C,72
730,6,2022-11-12,Preventivo,222,1,Ubicacion_C,72
731,6,2022-12-16,Preventivo,876,2,Ubicacion_C,72
732,6,2023-01-15,Preventivo,913,2,Ubicacion_C,72
733,6,2023-02-14,Preventivo,885,2,Ubicacion_C,72
734,6,2023-03-19,Preventivo,733,1,Ubicacion_C,72
735,6,2023-04-19,Preventivo,942,2,Ubicacion_C,72
736,6,2023-05-19,Preventivo,242,1,Ubicacion_C,72
737,6,2023-06-15,Preventivo,121,2,Ubicacion_C,72
738,6,2023-07-09,Preventivo,927,2,Ubicacion_C,72
739,6,2023-08-10,Preventivo,124,1,Ubicacion_C,72
740,6,2023-09-05,Preventivo,260,1,Ubicacion_C,72
741,6,2023-10-10,Preventivo,661,2,Ubicacion_C,72
742,6,2023-11-12,Preventivo,595,2,Ubicacion_C,72
743,6,2023-12-15,Preventivo,881,2,Ubicacion_C,72
744,6,2024-01-08,Preventivo,798,1,Ubicacion_C,72
745,6,2024-02-06,Preventivo,495,2,Ubicacion_C,72
746,6,2024-03-02,Preventivo,630,2,Ubicacion_C,72
747,6,2024-04-03,Preventivo,838,1,Ubicacion_C,72
748,6,2024-04-29,Preventivo,715,1,Ubicacion_C,72
749,6,2024-05-31,Preventivo,430,2,Ubicacion_C,72
750,6,2024-07-04,Preventivo,267,2,Ubicacion_C,72
751,6,2024-07-28,Preventivo,445,2,Ubicacion_C,72
752,6,2024-08-26,Preventivo,303,1,Ubicacion_C,72
753,6,2024-09-21,Preventivo,608,2,Ubicacion_C,72
754,6,2024-10-17,Preventivo,241,1,Ubicacion_C,72
755,6,2024-11-10,Preventivo,608,2,Ubicacion_C,72
756,6,2024-12-09,Preventivo,223,1,Ubicacion_C,72
757,7,2021-01-23,Correctivo,4308,12,Ubicacion_C,73
758,7,2021-01-31,Correctivo,3429,1,Ubicacion_C,73
759,7,2021-03-08,Correctivo,3319,14,Ubicacion_C,73
760,7,2021-03-25,Correctivo,1423,5,Ubicacion_C,73
761,7,2021-04-06,Correctivo,2597,9,Ubicacion_C,73
762,7,2021-04-19,Correctivo,3895,1,Ubicacion_C,73
763,7,2021-05-16,Correctivo,3424,13,Ubicacion_C,73
764,7,2021-05-24,Correctivo,4012,16,Ubicacion_C,73
765,7,2021-06-03,Correctivo,2446,1,Ubicacion_C,73
766,7,2021-06-18,Correctivo,973,23,Ubicacion_C,73
767,7,2021-07-16,Correctivo,809,14,Ubicacion_C,73
768,7,2021-07-19,Correctivo,3067,3,Ubicacion_C,73
769,7,2021-09-11,Correctivo,1197,23,Ubicacion_C,73
770,7,2021-10-01,Correctivo,2314,18,Ubicacion_C,73
771,7,2021-10-10,Correctivo,2113,9,Ubicacion_C,73
772,7,2021-11-15,Correctivo,2743,23,Ubicacion_C,73
773,7,2021-11-19,Correctivo,2992,16,Ubicacion_C,73
774,7,2021-12-14,Correctivo,2852,22,Ubicacion_C,73
775,7,2021-12-15,Correctivo,1888,9,Ubicacion_C,73
776,7,2021-12-18,Correctivo,1740,17,Ubicacion_C,73
777,7,2021-12-25,Correctivo,4463,14,Ubicacion_C,73
778,7,2021-12-30,Correctivo,1511,4,Ubicacion_C,73
779,7,2022-01-13,Correctivo,3799,24,Ubicacion_C,73
780,7,2022-02-24,Correctivo,840,5,Ubicacion_C,73
781,7,2022-07-28,Correctivo,1023,2,Ubicacion_C,73
782,7,2022-07-29,Correctivo,2863,5,Ubicacion_C,73
783,7,2022-08-03,Correctivo,868,12,Ubicacion_C,73
784,7,2022-08-09,Correctivo,2752,22,Ubicacion_C,73
785,7,2022-08-24,Correctivo,667,6,Ubicacion_C,73
786,7,2022-08-25,Correctivo,4285,20,Ubicacion_C,73
787,7,2022-09-10,Correctivo,3995,11,Ubicacion_C,73
788,7,2022-09-17,Correctivo,1584,12,Ubicacion_C,73
789,7,2022-10-09,Correctivo,3124,2,Ubicacion_C,73
790,7,2022-10-12,Correctivo,1999,20,Ubicacion_C,73
791,7,2022-10-16,Correctivo,1703,3,Ubicacion_C,73
792,7,2022-11-05,Correctivo,4187,23,Ubicacion_C,73
793,7,2022-11-15,Correctivo,1377,9,Ubicacion_C,73
794,7,2022-11-17,Correctivo,1327,1,Ubicacion_C,73
795,7,2022-11-18,Correctivo,4736,3,Ubicacion_C,73
796,7,2022-12-06,Correctivo,4272,6,Ubicacion_C,73
797,7,2022-12-09,Correctivo,3138,13,Ubicacion_C,73
798,7,2023-02-13,Correctivo,2260,17,Ubicacion_C,73
799,7,2023-03-05,Correctivo,4660,3,Ubicacion_C,73
800,7,2023-03-30,Correctivo,3882,13,Ubicacion_C,73
801,7,2023-05-13,Correctivo,4045,19,Ubicacion_C,73
802,7,2023-05-22,Correctivo,2632,18,Ubicacion_C,73
803,7,2023-06-27,Correctivo,3959,11,Ubicacion_C,73
804,7,2023-07-01,Correctivo,2810,14,Ubicacion_C,73
805,7,2023-07-03,Correctivo,4167,24,Ubicacion_C,73
806,7,2023-08-12,Correctivo,1428,7,Ubicacion_C,73
807,7,2023-08-14,Correctivo,4639,10,Ubicacion_C,73
808,7,2023-09-30,Correctivo,4592,8,Ubicacion_C,73
809,7,2023-10-18,Correctivo,892,22,Ubicacion_C,73
810,7,2023-11-16,Correctivo,4811,1,Ubicacion_C,73
811,7,2023-12-07,Correctivo,1063,23,Ubicacion_C,73
812,7,2023-12-21,Correctivo,4042,18,Ubicacion_C,73
813,7,2023-12-27,Correctivo,3339,17,Ubicacion_C,73
814,7,2023-12-28,Correctivo,3863,13,Ubicacion_C,73
815,7,2024-01-18,Correctivo,4485,16,Ubicacion_C,73
816,7,2024-01-24,Correctivo,698,19,Ubicacion_C,73
817,7,2024-01-25,Correctivo,3607,12,Ubicacion_C,73
818,7,2024-03-12,Correctivo,4529,12,Ubicacion_C,73
819,7,2024-05-01,Correctivo,704,2,Ubicacion_C,73
820,7,2024-05-05,Correctivo,3920,14,Ubicacion_C,73
821,7,2024-05-18,Correctivo,1755,18,Ubicacion_C,73
822,7,2024-06-05,Correctivo,4604,17,Ubicacion_C,73
823,7,2024-07-01,Correctivo,2196,2,Ubicacion_C,73
824,7,2024-07-26,Correctivo,3506,21,Ubicacion_C,73
825,7,2024-08-28,Correctivo,4323,15,Ubicacion_C,73
826,7,2024-09-07,Correctivo,3797,14,Ubicacion_C,73
827,7,2024-09-12,Correctivo,4925,11,Ubicacion_C,73
828,7,2024-10-28,Correctivo,1033,4,Ubicacion_C,73
829,7,2024-12-29,Correctivo,4636,8,Ubicacion_C,73
830,7,2021-02-04,Preventivo,501,2,Ubicacion_C,73
831,7,2021-03-20,Preventivo,104,1,Ubicacion_C,73
832,7,2021-05-05,Preventivo,223,2,Ubicacion_C,73
833,7,2021-06-08,Preventivo,914,2,Ubicacion_C,73
834,7,2021-07-20,Preventivo,226,1,Ubicacion_C,73
835,7,2021-09-05,Preventivo,583,2,Ubicacion_C,73
836,7,2021-10-23,Preventivo,604,1,Ubicacion_C,73
837,7,2021-12-07,Preventivo,528,1,Ubicacion_C,73
838,7,2022-01-23,Preventivo,935,1,Ubicacion_C,73
839,7,2022-02-27,Preventivo,655,1,Ubicacion_C,73
840,7,2022-04-01,Preventivo,210,2,Ubicacion_C,73
841,7,2022-05-13,Preventivo,712,1,Ubicacion_C,73
842,7,2022-06-15,Preventivo,933,2,Ubicacion_C,73
843,7,2022-07-26,Preventivo,771,1,Ubicacion_C,73
844,7,2022-09-08,Preventivo,438,1,Ubicacion_C,73
845,7,2022-10-21,Preventivo,777,2,Ubicacion_C,73
846,7,2022-12-02,Preventivo,388,2,Ubicacion_C,73
847,7,2023-01-04,Preventivo,186,2,Ubicacion_C,73
848,7,2023-02-10,Preventivo,310,1,Ubicacion_C,73
849,7,2023-03-24,Preventivo,473,2,Ubicacion_C,73
850,7,2023-05-09,Preventivo,146,2,Ubicacion_C,73
851,7,2023-06-14,Preventivo,130,2,Ubicacion_C,73
852,7,2023-07-21,Preventivo,167,2,Ubicacion_C,73
